,ProteinName,FullPeptideName,transition_group_id,transition_name,RetentionTime,Annotation,PrecursorMz,MS1 Res,ProductMz,MS2 Res,Dwell,Fragmentor,Collision Energy,Cell Accelerator Voltage,LibraryIntensity,decoy,PeptideSequence,LabelType,PrecursorCharge,FragmentCharge,FragmentType,FragmentSeriesNumber,quantifying_transition,identifying_transition,detecting_transition
158,HMDB:HMDB0034301,,HMDB:HMDB0034301,HMDB:HMDB0034301,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
159,HMDB:HMDB0002036,,HMDB:HMDB0002036,HMDB:HMDB0002036,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
160,HMDB:HMDB0033875,,HMDB:HMDB0033875,HMDB:HMDB0033875,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
161,HMDB:HMDB0000549,,HMDB:HMDB0000549,HMDB:HMDB0000549,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
162,HMDB:HMDB0006478,,HMDB:HMDB0006478,HMDB:HMDB0006478,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
163,HMDB:HMDB0014730,,HMDB:HMDB0014730,HMDB:HMDB0014730,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
164,HMDB:HMDB0059961,,HMDB:HMDB0059961,HMDB:HMDB0059961,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
165,HMDB:HMDB0029600,,HMDB:HMDB0029600,HMDB:HMDB0029600,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
166,HMDB:HMDB0003609,,HMDB:HMDB0003609,HMDB:HMDB0003609,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
167,HMDB:HMDB0001080,,HMDB:HMDB0001080,HMDB:HMDB0001080,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
168,HMDB:HMDB0031659,,HMDB:HMDB0031659,HMDB:HMDB0031659,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
169,HMDB:HMDB0003642,,HMDB:HMDB0003642,HMDB:HMDB0003642,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
170,HMDB:HMDB0000243,,HMDB:HMDB0000243,HMDB:HMDB0000243,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
171,HMDB:HMDB0031653,,HMDB:HMDB0031653,HMDB:HMDB0031653,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
172,HMDB:HMDB0000039,,HMDB:HMDB0000039,HMDB:HMDB0000039,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
173,HMDB:HMDB0029198,,HMDB:HMDB0029198,HMDB:HMDB0029198,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
174,HMDB:HMDB0094690,,HMDB:HMDB0094690,HMDB:HMDB0094690,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
175,HMDB:HMDB0006007,,HMDB:HMDB0006007,HMDB:HMDB0006007,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
176,HMDB:HMDB0001414,,HMDB:HMDB0001414,HMDB:HMDB0001414,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
177,HMDB:HMDB0013667,,HMDB:HMDB0013667,HMDB:HMDB0013667,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
178,HMDB:HMDB0143055,,HMDB:HMDB0143055,HMDB:HMDB0143055,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
179,HMDB:HMDB0000056,,HMDB:HMDB0000056,HMDB:HMDB0000056,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
180,HMDB:HMDB0032231,,HMDB:HMDB0032231,HMDB:HMDB0032231,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
181,HMDB:HMDB0001475,,HMDB:HMDB0001475,HMDB:HMDB0001475,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
182,HMDB:HMDB0060458,,HMDB:HMDB0060458,HMDB:HMDB0060458,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
183,HMDB:HMDB0002329,,HMDB:HMDB0002329,HMDB:HMDB0002329,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
184,HMDB:HMDB0030025,,HMDB:HMDB0030025,HMDB:HMDB0030025,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
185,HMDB:HMDB0000190,,HMDB:HMDB0000190,HMDB:HMDB0000190,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
186,HMDB:HMDB0143050,,HMDB:HMDB0143050,HMDB:HMDB0143050,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
187,HMDB:HMDB0031245,,HMDB:HMDB0031245,HMDB:HMDB0031245,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
188,HMDB:HMDB0003156,,HMDB:HMDB0003156,HMDB:HMDB0003156,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
189,HMDB:HMDB0143414,,HMDB:HMDB0143414,HMDB:HMDB0143414,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
190,HMDB:HMDB0012916,,HMDB:HMDB0012916,HMDB:HMDB0012916,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
191,HMDB:HMDB0034232,,HMDB:HMDB0034232,HMDB:HMDB0034232,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
192,HMDB:HMDB0030299,,HMDB:HMDB0030299,HMDB:HMDB0030299,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
193,HMDB:HMDB0000131,,HMDB:HMDB0000131,HMDB:HMDB0000131,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
194,HMDB:HMDB0034168,,HMDB:HMDB0034168,HMDB:HMDB0034168,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
195,HMDB:HMDB0061921,,HMDB:HMDB0061921,HMDB:HMDB0061921,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
196,HMDB:HMDB0061934,,HMDB:HMDB0061934,HMDB:HMDB0061934,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
197,HMDB:HMDB0003012,,HMDB:HMDB0003012,HMDB:HMDB0003012,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
198,HMDB:HMDB0031524,,HMDB:HMDB0031524,HMDB:HMDB0031524,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
199,HMDB:HMDB0031331,,HMDB:HMDB0031331,HMDB:HMDB0031331,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
200,HMDB:HMDB0005879,,HMDB:HMDB0005879,HMDB:HMDB0005879,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
201,HMDB:HMDB0004983,,HMDB:HMDB0004983,HMDB:HMDB0004983,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
202,HMDB:HMDB0031335,,HMDB:HMDB0031335,HMDB:HMDB0031335,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
203,HMDB:HMDB0000228,,HMDB:HMDB0000228,HMDB:HMDB0000228,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
204,HMDB:HMDB0033112,,HMDB:HMDB0033112,HMDB:HMDB0033112,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
205,HMDB:HMDB0031532,,HMDB:HMDB0031532,HMDB:HMDB0031532,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
206,HMDB:HMDB0013751,,HMDB:HMDB0013751,HMDB:HMDB0013751,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
207,HMDB:HMDB0032973,,HMDB:HMDB0032973,HMDB:HMDB0032973,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
208,HMDB:HMDB0060488,,HMDB:HMDB0060488,HMDB:HMDB0060488,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
209,HMDB:HMDB0031436,,HMDB:HMDB0031436,HMDB:HMDB0031436,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
210,HMDB:HMDB0240280,,HMDB:HMDB0240280,HMDB:HMDB0240280,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
211,HMDB:HMDB0032914,,HMDB:HMDB0032914,HMDB:HMDB0032914,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
212,HMDB:HMDB0031545,,HMDB:HMDB0031545,HMDB:HMDB0031545,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
213,HMDB:HMDB0034830,,HMDB:HMDB0034830,HMDB:HMDB0034830,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
214,HMDB:HMDB0031339,,HMDB:HMDB0031339,HMDB:HMDB0031339,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
215,HMDB:HMDB0001302,,HMDB:HMDB0001302,HMDB:HMDB0001302,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
216,HMDB:HMDB0001448,,HMDB:HMDB0001448,HMDB:HMDB0001448,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
217,HMDB:HMDB0029571,,HMDB:HMDB0029571,HMDB:HMDB0029571,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
218,HMDB:HMDB0000973,,HMDB:HMDB0000973,HMDB:HMDB0000973,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
219,HMDB:HMDB0033118,,HMDB:HMDB0033118,HMDB:HMDB0033118,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
220,HMDB:HMDB0013742,,HMDB:HMDB0013742,HMDB:HMDB0013742,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
221,HMDB:HMDB0060768,,HMDB:HMDB0060768,HMDB:HMDB0060768,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
222,HMDB:HMDB0003315,,HMDB:HMDB0003315,HMDB:HMDB0003315,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
223,HMDB:HMDB0037787,,HMDB:HMDB0037787,HMDB:HMDB0037787,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
224,HMDB:HMDB0061783,,HMDB:HMDB0061783,HMDB:HMDB0061783,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
225,HMDB:HMDB0005843,,HMDB:HMDB0005843,HMDB:HMDB0005843,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
226,HMDB:HMDB0030276,,HMDB:HMDB0030276,HMDB:HMDB0030276,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
227,HMDB:HMDB0011749,,HMDB:HMDB0011749,HMDB:HMDB0011749,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
228,HMDB:HMDB0031404,,HMDB:HMDB0031404,HMDB:HMDB0031404,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
229,HMDB:HMDB0059596,,HMDB:HMDB0059596,HMDB:HMDB0059596,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
230,HMDB:HMDB0032523,,HMDB:HMDB0032523,HMDB:HMDB0032523,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
231,HMDB:HMDB0033564,,HMDB:HMDB0033564,HMDB:HMDB0033564,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
232,HMDB:HMDB0000509,,HMDB:HMDB0000509,HMDB:HMDB0000509,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
233,HMDB:HMDB0031642,,HMDB:HMDB0031642,HMDB:HMDB0031642,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
234,HMDB:HMDB0000753,,HMDB:HMDB0000753,HMDB:HMDB0000753,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
235,HMDB:HMDB0062716,,HMDB:HMDB0062716,HMDB:HMDB0062716,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
236,HMDB:HMDB0031447,,HMDB:HMDB0031447,HMDB:HMDB0031447,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
237,HMDB:HMDB0029555,,HMDB:HMDB0029555,HMDB:HMDB0029555,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
238,HMDB:HMDB0029387,,HMDB:HMDB0029387,HMDB:HMDB0029387,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
239,HMDB:HMDB0012815,,HMDB:HMDB0012815,HMDB:HMDB0012815,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
240,HMDB:HMDB0032323,,HMDB:HMDB0032323,HMDB:HMDB0032323,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
241,HMDB:HMDB0013668,,HMDB:HMDB0013668,HMDB:HMDB0013668,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
242,HMDB:HMDB0031242,,HMDB:HMDB0031242,HMDB:HMDB0031242,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
243,HMDB:HMDB0000005,,HMDB:HMDB0000005,HMDB:HMDB0000005,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
244,HMDB:HMDB0014405,,HMDB:HMDB0014405,HMDB:HMDB0014405,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
245,HMDB:HMDB0031529,,HMDB:HMDB0031529,HMDB:HMDB0031529,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
246,HMDB:HMDB0000718,,HMDB:HMDB0000718,HMDB:HMDB0000718,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
247,HMDB:HMDB0001252,,HMDB:HMDB0001252,HMDB:HMDB0001252,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
248,HMDB:HMDB0012971,,HMDB:HMDB0012971,HMDB:HMDB0012971,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
249,HMDB:HMDB0002322,,HMDB:HMDB0002322,HMDB:HMDB0002322,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
250,HMDB:HMDB0006509,,HMDB:HMDB0006509,HMDB:HMDB0006509,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
251,HMDB:HMDB0002455,,HMDB:HMDB0002455,HMDB:HMDB0002455,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
252,HMDB:HMDB0031682,,HMDB:HMDB0031682,HMDB:HMDB0031682,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
253,HMDB:HMDB0000092,,HMDB:HMDB0000092,HMDB:HMDB0000092,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
254,HMDB:HMDB0031413,,HMDB:HMDB0031413,HMDB:HMDB0031413,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
255,HMDB:HMDB0000691,,HMDB:HMDB0000691,HMDB:HMDB0000691,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
256,HMDB:HMDB0031190,,HMDB:HMDB0031190,HMDB:HMDB0031190,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
257,HMDB:HMDB0000008,,HMDB:HMDB0000008,HMDB:HMDB0000008,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
258,HMDB:HMDB0002006,,HMDB:HMDB0002006,HMDB:HMDB0002006,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
259,HMDB:HMDB0034240,,HMDB:HMDB0034240,HMDB:HMDB0034240,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
260,HMDB:HMDB0032457,,HMDB:HMDB0032457,HMDB:HMDB0032457,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
261,HMDB:HMDB0000097,,HMDB:HMDB0000097,HMDB:HMDB0000097,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
262,HMDB:HMDB0000187,,HMDB:HMDB0000187,HMDB:HMDB0000187,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
263,HMDB:HMDB0031226,,HMDB:HMDB0031226,HMDB:HMDB0031226,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
264,HMDB:HMDB0004437,,HMDB:HMDB0004437,HMDB:HMDB0004437,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
265,HMDB:HMDB0013670,,HMDB:HMDB0013670,HMDB:HMDB0013670,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
266,HMDB:HMDB0060457,,HMDB:HMDB0060457,HMDB:HMDB0060457,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
267,HMDB:HMDB0031520,,HMDB:HMDB0031520,HMDB:HMDB0031520,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
268,HMDB:HMDB0000139,,HMDB:HMDB0000139,HMDB:HMDB0000139,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
269,HMDB:HMDB0006115,,HMDB:HMDB0006115,HMDB:HMDB0006115,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
270,HMDB:HMDB0031716,,HMDB:HMDB0031716,HMDB:HMDB0031716,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
271,HMDB:HMDB0034778,,HMDB:HMDB0034778,HMDB:HMDB0034778,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
272,HMDB:HMDB0059810,,HMDB:HMDB0059810,HMDB:HMDB0059810,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
273,HMDB:HMDB0002659,,HMDB:HMDB0002659,HMDB:HMDB0002659,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
274,HMDB:HMDB0062504,,HMDB:HMDB0062504,HMDB:HMDB0062504,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
275,HMDB:HMDB0039221,,HMDB:HMDB0039221,HMDB:HMDB0039221,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
276,HMDB:HMDB0060434,,HMDB:HMDB0060434,HMDB:HMDB0060434,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
277,HMDB:HMDB0029734,,HMDB:HMDB0029734,HMDB:HMDB0029734,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
278,HMDB:HMDB0031317,,HMDB:HMDB0031317,HMDB:HMDB0031317,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
279,HMDB:HMDB0003364,,HMDB:HMDB0003364,HMDB:HMDB0003364,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
280,HMDB:HMDB0034260,,HMDB:HMDB0034260,HMDB:HMDB0034260,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
281,HMDB:HMDB0001858,,HMDB:HMDB0001858,HMDB:HMDB0001858,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
282,HMDB:HMDB0031849,,HMDB:HMDB0031849,HMDB:HMDB0031849,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
283,HMDB:HMDB0061897,,HMDB:HMDB0061897,HMDB:HMDB0061897,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
284,HMDB:HMDB0000965,,HMDB:HMDB0000965,HMDB:HMDB0000965,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
285,HMDB:HMDB0001169,,HMDB:HMDB0001169,HMDB:HMDB0001169,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
286,HMDB:HMDB0029722,,HMDB:HMDB0029722,HMDB:HMDB0029722,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
287,HMDB:HMDB0033212,,HMDB:HMDB0033212,HMDB:HMDB0033212,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
288,HMDB:HMDB0013592,,HMDB:HMDB0013592,HMDB:HMDB0013592,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
289,HMDB:HMDB0032739,,HMDB:HMDB0032739,HMDB:HMDB0032739,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
290,HMDB:HMDB0031334,,HMDB:HMDB0031334,HMDB:HMDB0031334,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
291,HMDB:HMDB0029726,,HMDB:HMDB0029726,HMDB:HMDB0029726,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
292,HMDB:HMDB0000957,,HMDB:HMDB0000957,HMDB:HMDB0000957,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
293,HMDB:HMDB0003905,,HMDB:HMDB0003905,HMDB:HMDB0003905,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
294,HMDB:HMDB0029721,,HMDB:HMDB0029721,HMDB:HMDB0029721,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
295,HMDB:HMDB0040966,,HMDB:HMDB0040966,HMDB:HMDB0040966,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
296,HMDB:HMDB0004230,,HMDB:HMDB0004230,HMDB:HMDB0004230,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
297,HMDB:HMDB0000630,,HMDB:HMDB0000630,HMDB:HMDB0000630,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
298,HMDB:HMDB0031163,,HMDB:HMDB0031163,HMDB:HMDB0031163,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
299,HMDB:HMDB0000870,,HMDB:HMDB0000870,HMDB:HMDB0000870,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
300,HMDB:HMDB0015106,,HMDB:HMDB0015106,HMDB:HMDB0015106,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
301,HMDB:HMDB0060333,,HMDB:HMDB0060333,HMDB:HMDB0060333,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
302,HMDB:HMDB0061711,,HMDB:HMDB0061711,HMDB:HMDB0061711,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
303,HMDB:HMDB0029717,,HMDB:HMDB0029717,HMDB:HMDB0029717,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
304,HMDB:HMDB0041855,,HMDB:HMDB0041855,HMDB:HMDB0041855,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
305,HMDB:HMDB0000444,,HMDB:HMDB0000444,HMDB:HMDB0000444,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
306,HMDB:HMDB0000300,,HMDB:HMDB0000300,HMDB:HMDB0000300,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
307,HMDB:HMDB0032977,,HMDB:HMDB0032977,HMDB:HMDB0032977,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
308,HMDB:HMDB0001164,,HMDB:HMDB0001164,HMDB:HMDB0001164,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
309,HMDB:HMDB0031483,,HMDB:HMDB0031483,HMDB:HMDB0031483,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
310,HMDB:HMDB0032449,,HMDB:HMDB0032449,HMDB:HMDB0032449,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
311,HMDB:HMDB0032974,,HMDB:HMDB0032974,HMDB:HMDB0032974,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
312,HMDB:HMDB0001301,,HMDB:HMDB0001301,HMDB:HMDB0001301,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
313,HMDB:HMDB0000562,,HMDB:HMDB0000562,HMDB:HMDB0000562,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
314,HMDB:HMDB0031199,,HMDB:HMDB0031199,HMDB:HMDB0031199,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
315,HMDB:HMDB0003638,,HMDB:HMDB0003638,HMDB:HMDB0003638,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
316,HMDB:HMDB0000257,,HMDB:HMDB0000257,HMDB:HMDB0000257,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
317,HMDB:HMDB0014118,,HMDB:HMDB0014118,HMDB:HMDB0014118,0,,0,2 ppm,0,2 ppm,,,,,1,0,,Light,1,1,,1,False,False,False
